1708512658,10.8743124,106.8014374,-0.32,0.34,11.78,11.7874975,5.99662638,21.16456409,0.005512102
1708512659,10.87436581,106.801445,0.08,0.16,14.2,14.20444111,6.521232308,23.7135718,0.006257341
1708512660,10.87442398,106.8014526,-0.18,-0.13,9.86,9.865801905,7.105355813,25.83765725,0.004346084
1708512661,10.87448788,106.8014526,-0.46,0.19,9.85,9.865894677,7.575813943,27.00290144,0.004523499
1708512662,10.87455559,106.8014603,-0.63,0.19,9.78,9.801972874,7.99584662,29.07580561,0.004317966
1708512663,10.87462711,106.8014679,0.18,-0.26,14.21,14.21181257,8.20821769,29.25701382,0.006516097
1708512664,10.87470055,106.8014755,-0.79,0.09,10.45,10.48007965,8.483060954,30.53901943,0.004710423
1708512665,10.87477684,106.8014755,-1.34,-0.11,10.73,10.8176118,8.630862626,31.07110545,0.004862132
1708512666,10.87485409,106.8014832,-1.53,0,9.72,9.836646617,8.695443264,31.30359575,0.004421223
1708512667,10.87493229,106.8014832,-1.08,-0.2,8.57,8.643328191,8.629805612,31.0673002,0.003884868
1708512668,10.87500954,106.8014908,-0.63,-0.17,9.9,9.918417913,8.523559397,30.99476114,0.004369262
1708512669,10.87508583,106.8014984,-0.71,-0.15,11.22,11.24710802,8.629805571,31.06730006,0.005055175
1708512670,10.87516308,106.801506,-1.38,-0.07,10.99,11.08028041,8.524629498,30.3848183,0.005080293
1708512671,10.87523937,106.8015137,-0.85,0.17,10.38,10.41477076,8.377425773,30.15873278,0.004681069
1708512672,10.87531471,106.8015137,-1.07,-0.24,9.81,9.867548525,8.436674734,30.67881692,0.004346853
1708512673,10.8753891,106.8015289,-0.94,-0.11,9.66,9.701312769,8.271790593,29.48361031,0.004448039
1708512674,10.87546349,106.8015289,-1,-0.09,9.75,9.804353058,8.313309134,30.23021474,0.004319014
1708512675,10.87553787,106.8015366,-1.51,-0.21,8.61,8.741328648,8.102024505,29.16728822,0.003928916
1708512676,10.87561035,106.8015442,-1.18,0.16,9.52,9.598310863,7.741390793,27.59307635,0.004400812
1708512677,10.87567997,106.8015442,-1.17,0.15,11.03,11.09014685,7.423373303,26.72414389,0.004984626
1708512678,10.87574673,106.8015442,-1.05,-0.31,9.68,9.740603321,6.942753199,24.99391152,0.004378055
1708512679,10.87580872,106.8015518,-2.17,-0.08,10.08,10.30813677,6.255826573,22.52097566,0.004633141
1708512680,10.87586498,106.8015518,-1.46,-0.25,8.89,9.014351483,5.681838996,20.45462039,0.00405163
1708512681,10.87591553,106.8015594,-1.35,0.6,11.36,11.45924736,5.619791593,20.23124973,0.005150524
1708512682,10.87596607,106.8015594,-0.91,-0.36,7.84,7.902648115,5.408521232,19.47067644,0.003551959
1708512683,10.87601471,106.8015594,-1.01,-0.21,9.76,9.818197532,5.473489096,19.50946627,0.00450163
1708512684,10.87606335,106.8015671,-0.9,-0.09,9.27,9.315182798,5.619791592,20.43560559,0.004103525
1708512685,10.87611389,106.8015671,-1.17,0.22,9.76,9.835252355,5.471822231,19.50352497,0.00450945
1708512686,10.87616253,106.8015747,-0.85,-0.06,12.12,12.14634376,4.983756612,18.12275114,0.005350708
1708512687,10.87620735,106.8015747,-0.57,-0.21,14.1,14.11647668,4.531117759,16.31202393,0.006344854
1708512688,10.87624741,106.8015823,0.22,0.08,11.73,11.73394861,4.428279945,15.9418078,0.005273992
1708512689,10.87628651,106.80159,-0.49,-0.21,9.58,9.593157428,5.107396841,18.20458297,0.00439845
1708512690,10.87632656,106.8016129,-1.41,-0.03,10.23,10.32443959,4.736785446,17.22467418,0.004548123
1708512691,10.8763628,106.8016357,-0.88,0.3,9.8,9.842894504,5.927312762,21.33832594,0.004424031
1708512692,10.87639141,106.8016815,-0.61,0.05,10.02,10.04042413,6.204733845,22.33704184,0.004512813
1708512693,10.87641048,106.8017349,-0.09,-0.05,11.02,11.01548884,5.892543149,21.21315534,0.00495107
1708512694,10.87641811,106.8017883,-0.43,-0.39,10.15,10.16139782,7.549689312,27.17888152,0.004567187
1708512695,10.87642574,106.801857,-0.72,-0.09,10.38,10.41056381,7.520592957,27.34761049,0.004586062
1708512696,10.87643051,106.8019257,-0.78,0.36,12.3,12.32861002,8.356008406,29.78379262,0.005652651
1708512697,10.87643623,106.802002,-0.71,0.19,10.53,10.5573054,7.51799367,27.33815854,0.004650705
1708512698,10.87644196,106.8020706,-1.61,-0.08,10.5,10.61830364,9.16410278,32.99077001,0.00477255
1708512699,10.87644386,106.8021545,-2.02,-0.24,10.42,10.61542313,8.334472803,29.41578691,0.004964013
1708512700,10.87644577,106.8022308,-1.53,0.15,10.97,11.07345888,8.332435944,29.9967694,0.004977126
1708512701,10.87644672,106.8023071,-1.05,0.02,11.52,11.56595891,8.331766305,29.9943587,0.005198487
1708512702,10.87644672,106.8023834,-1.11,0.14,9.37,9.436240571,7.502609308,27.2822154,0.004156853
1708512703,10.87644577,106.8024521,-2.02,0.01,9.19,9.410656194,7.501865622,27.27951109,0.004145583
1708512704,10.87644577,106.8025208,-1.59,0.11,10.35,10.47061961,7.490945877,26.96740516,0.004706171
1708512705,10.87644577,106.8025894,-0.25,0.04,10.44,10.4431631,6.67534436,23.56003936,0.004883461
1708512706,10.87644386,106.8026505,-1.89,-0.22,10.15,10.33069644,7.50291631,27.28333177,0.004550879
1708512707,10.87644005,106.8027191,0.19,0.29,15.15,15.15227898,5.835011007,21.00603962,0.00681041
1708512708,10.87643814,106.8027725,-1,0.3,11.6,11.64673214,6.702213024,24.12796689,0.005234792
1708512709,10.87643242,106.8028336,-1.66,-0.25,9.3,9.452522444,5.855217606,21.07878338,0.004248572
1708512710,10.87642765,106.802887,-1.1,0.25,10.85,10.91072281,6.691342747,24.08883389,0.004903982
1708512711,10.87643337,106.802948,-1.24,-0.34,9.58,9.667550678,6.848462587,24.90350008,0.00425875
1708512712,10.87644768,106.803009,-1.6,-0.02,10.26,10.38402108,6.672801052,23.7842416,0.00476106
1708512713,10.87644863,106.8030701,-1.47,-0.24,9.91,10.02519571,4.194096549,15.25126003,0.0044163
1708512714,10.87644386,106.8031082,-1.84,-0.28,10.45,10.61511216,5.029290497,18.10544579,0.004771115
1708512715,10.87644863,106.803154,-1.82,-0.33,10.82,10.97743632,3.332197356,11.8771392,0.00503314
1708512716,10.87644958,106.8031845,-1.49,-0.22,9.32,9.437546162,5.660877589,20.37915932,0.004241841
1708512717,10.87647343,106.8032303,-1.37,-0.36,10.02,10.12133912,4.475458155,16.27439313,0.004458653
1708512718,10.87650681,106.8032532,-0.89,-0.61,10.28,10.33325282,2.679482531,9.550630895,0.004737782
1708512719,10.87652969,106.8032455,-0.93,-0.07,10.21,10.25204343,3.038625689,10.83074513,0.004700548
1708512720,10.87655258,106.8032303,-0.99,-0.22,10.63,10.68312519,2.640628147,9.506261329,0.004801685
1708512721,10.87656021,106.8032074,0.28,-0.27,10.38,10.38890621,4.161762553,14.98234519,0.004669444
1708512722,10.87655926,106.8031693,-0.08,0.27,9.72,9.722412395,4.236958242,15.5643361,0.004196831
1708512723,10.87655258,106.8031311,0.1,-0.29,10.89,10.89436411,4.320842543,15.40102307,0.004995051
1708512724,10.87654209,106.803093,-0.41,0.1,9.42,9.425974161,5.878120372,20.95171637,0.004321796
1708512725,10.87653542,106.8030396,0.16,-0.14,10.48,10.48047152,6.713182204,24.16745594,0.004710599
1708512726,10.87652874,106.8029785,-0.45,0.21,10.43,10.44043448,7.509697978,27.5866451,0.004506777
1708512727,10.87652397,106.8029099,-0.16,-0.09,8.75,8.753468202,7.508601332,26.76333173,0.004013453
1708512728,10.87652111,106.8028412,-0.34,0.17,10.32,10.33027589,8.34252825,30.0331017,0.004643091
1708512729,10.8765173,106.8027649,-0.41,-0.26,9.15,9.159467628,8.332433947,29.69976484,0.004199603
1708512730,10.87651825,106.8026886,-0.67,-0.02,10.35,10.37157842,8.399023158,30.5419021,0.004568889
1708512731,10.87652779,106.8026123,-0.48,0.27,10.59,10.60074683,7.504837884,27.01741638,0.004764658
1708512732,10.87652969,106.8025436,-0.77,-0.06,9.68,9.709254177,8.332433627,29.6997637,0.00445168
1708512733,10.87652874,106.8024673,-0.45,0.1,10.17,10.17696528,8.32355424,29.96479526,0.004574184
1708512734,10.87653065,106.8023911,-0.95,-0.14,9.73,9.779300844,7.508601092,27.03096393,0.004395448
1708512735,10.87653351,106.8023224,-0.41,-0.33,10.28,10.29676716,8.348629492,30.35865241,0.004535933
1708512736,10.87652874,106.8022461,-0.79,-0.21,9.72,9.75058645,7.50860114,27.0309641,0.004382542
1708512737,10.8765316,106.8021774,-0.51,-0.05,10.27,10.27925973,7.636611741,27.49180227,0.004620161
1708512738,10.87651825,106.8021088,-0.36,-0.1,9.85,9.855247615,7.528778256,27.10360172,0.004429583
1708512739,10.87651253,106.8020401,-0.47,-0.06,8.99,9.001022473,7.549687143,26.90977621,0.004126957
1708512740,10.8765049,106.8019714,-0.86,-0.06,10.72,10.75655575,8.334471151,30.00409614,0.004834689
1708512741,10.87650299,106.8018951,-0.68,-0.35,9.94,9.971212313,7.491689231,27.24250603,0.004392519
1708512742,10.87650204,106.8018265,-0.7,-0.07,10.69,10.71658022,6.792355475,24.45247971,0.004816721
1708512743,10.87649059,106.8017654,-0.46,-0.34,10.02,10.0399087,7.551454891,27.18523761,0.004512582
1708512744,10.87648201,106.8016968,-0.92,0.02,10.25,10.2928813,7.302705193,26.55529136,0.004534221
1708512745,10.87645531,106.8016357,0.18,-0.08,10.13,10.13433212,1111949.267,9097765.545,0.000881852
1708512746,10.87645531,106.8016357,-1.87,-0.03,10.37,10.53730041,1111949.267,50037764.72,3.03E-05
1708512746,10.87645531,106.8016357,-0.51,0.1,8.16,8.176533495,7.616784455,55.96004797,0.000882382
1708512746,10.87644291,106.8015671,-0.68,0.05,10.5,10.52380291,7.538548628,27.41290384,0.004635946
1708512747,10.87643623,106.8014984,-0.61,0.15,9.99,10.01280513,7.54968905,26.90978301,0.004590857
1708512748,10.8764286,106.8014297,-0.91,-0.24,9.78,9.828300124,7.517899851,27.06443946,0.004417471
1708512749,10.87642288,106.8013611,-0.86,0.03,10.11,10.14682558,7.608952661,27.39222958,0.004560637
1708512750,10.87641144,106.8012924,-1.92,-0.25,9.65,9.847086485,6.824451146,24.56802413,0.004425915
1708512751,10.87639809,106.8012314,0.4,0.04,18.58,18.58857483,7.627324231,27.45836723,0.008354903
1708512752,10.87641048,106.8011627,-1.24,0.03,10.34,10.41287762,4.208760733,15.15153864,0.004680218
1708512753,10.87640476,106.8011246,-1.32,-0.03,10.05,10.14004076,5.160485331,18.57774719,0.004557587
1708512754,10.87639332,106.8010788,-1.39,-0.09,10.03,10.1243934,2.676439474,9.635182105,0.004550555
1708512755,10.87638474,106.8010559,-1.95,-0.16,10.42,10.60440121,2.166205678,7.79834044,0.004766301
1708512756,10.87637234,106.8010406,-1.29,-0.3,9.82,9.907845657,4.769844033,17.00142444,0.004542734
1708512757,10.87635136,106.8010025,-1.78,-0.59,9.97,10.14568176,2.784220565,10.22774881,0.004379542
1708512758,10.87633133,106.8009872,-0.94,-0.32,10.71,10.75251831,3.270334543,11.65663808,0.004930015
1708512759,10.87631226,106.8009644,-0.23,-0.19,10.73,10.73594391,2.1215992,7.714906109,0.004729399
1708512760,10.87629318,106.8009644,-0.15,-0.39,10.03,10.03853215,1.689993689,6.023739939,0.004602653
1708512761,10.87629604,106.8009796,-0.35,0.26,9.39,9.398360525,1.873799345,6.74567764,0.004224229
1708512762,10.87628841,106.8009949,-0.2,-0.23,10.31,10.31274266,3.357501634,12.20909673,0.00454297
1708512763,10.87629223,106.8010254,-0.38,-0.14,10.29,10.30125801,5.005753776,17.6673666,0.004817103
1708512764,10.87629414,106.8010712,-0.34,0.45,11.23,11.24896464,4.492729007,16.33719623,0.004955395
1708512765,10.87630939,106.8011093,-0.27,-0.06,10.33,10.33701547,4.58750769,16.51502768,0.004646121
1708512766,10.87632656,106.8011475,-1.2,-0.2,10.17,10.24587993,6.103373515,22.19408529,0.004513516
1708512767,10.87634277,106.8012009,-1.43,-0.36,9.46,9.576014162,5.124833663,18.26673402,0.004390589
1708512768,10.87635326,106.8012466,-1.27,-0.15,10.18,10.25663051,5.160760192,18.76640052,0.004518252
1708512769,10.87636471,106.8012924,-1.84,-0.12,9.3,9.484669648,5.029291817,18.10545054,0.004263021
1708512770,10.87636948,106.8013382,-2.12,-0.07,9.28,9.522594914,5.005752514,17.84228636,0.004366097
1708512771,10.87636757,106.801384,-1.37,0.1,10.85,10.94009407,5.835012423,21.00604472,0.004917183
1708512772,10.87636566,106.8014374,-2.77,-0.62,7.01,7.562948609,3.690632097,13.28627555,0.003399276
1708512773,10.87635136,106.8014679,-0.49,-0.05,14.73,14.7400212,3.083183588,11.09946092,0.006625115
1708512774,10.87633514,106.8014908,-1.47,0.12,10.19,10.29288481,3.08253337,11.09712013,0.004626285
1708512775,10.87631893,106.8015137,-1.6,-0.42,8.71,8.869125599,2.777681814,9.999654532,0.003986356
1708512776,10.8762989,106.8015289,-0.95,-0.56,8.16,8.232413916,3.223309945,11.6039158,0.003700177
1708512777,10.87627411,106.8015442,-0.72,-0.09,5.95,5.992476997,3.082714748,11.09777309,0.002693405
1708512778,10.87624741,106.8015518,0.54,-0.34,14.45,14.46568603,2.458499555,8.939998295,0.006372425
1708512779,10.87623119,106.8015671,-0.12,-0.18,9.64,9.645697947,2.968904541,10.58223411,0.004422539
1708512780,10.87620449,106.8015671,-0.1,-0.21,10.03,10.03103033,3.499304342,12.72474294,0.00441887
1708512781,10.87617302,106.8015671,-0.1,-0.16,9.57,9.568507372,5.263728729,18.57786645,0.004474452
1708512782,10.87612629,106.8015594,-1.18,-0.08,10.53,10.59255399,4.636974079,16.69310668,0.004760976
1708512783,10.87608528,106.8015671,-0.55,-0.1,10.67,10.68479046,6.783904707,24.66874415,0.004706865
1708512784,10.87602615,106.8015518,-1.1,-0.2,9.71,9.775326499,7.258589972,25.87220212,0.004481974
1708512785,10.8759613,106.8015442,-1.34,-0.24,9.93,10.01944182,6.416469565,23.09929043,0.004503383
1708512786,10.87590408,106.8015366,-1.01,-0.11,11.35,11.39073281,5.514156412,19.85096308,0.005119729
1708512787,10.87585449,106.8015366,-0.91,-0.24,10.46,10.50605326,5.514156412,20.25608439,0.004535102
1708512788,10.8758049,106.8015366,-2.95,-0.19,5,5.808623252,4.950055645,17.82020032,0.002610769
1708512789,10.87576103,106.8015289,-0.36,-0.14,10.62,10.6227582,4.426219812,15.77662522,0.00487052
1708512790,10.87572193,106.8015213,1.15,-0.22,14.63,14.67837845,4.635006643,16.68602392,0.006597409
1708512791,10.87568092,106.8015137,-0.43,-0.22,10.21,10.22591157,4.453356812,16.03208452,0.004596183
1708512792,10.87564087,106.8015137,-0.98,-0.3,9.55,9.608151632,5.577894218,20.08041919,0.004318522
1708512793,10.87559128,106.801506,-0.05,-0.28,9.56,9.567531465,5.471822472,19.6985609,0.004300265
1708512794,10.87554264,106.8014984,-0.6,-0.26,10.63,10.64672628,5.408521232,19.47067644,0.004785325
1708512795,10.875494,106.8014984,-0.36,-0.03,10.35,10.35953412,5.47072343,19.89353955,0.004563583
1708512796,10.87544537,106.8014908,-1.09,-0.03,11.12,11.17135548,5.996625964,21.37411255,0.005122051
1708512797,10.87539196,106.8014832,-0.9,-0.13,9.87,9.911779328,5.825971368,20.76583874,0.004544537
1708512798,10.87534904,106.8014526,-1.24,0.04,10.42,10.48901555,5.766542849,20.96924652,0.004620622
1708512799,10.87530231,106.8014297,-2.05,-0.16,9.69,9.900848168,4.653777565,16.92282735,0.004361522
1708512800,10.87526321,106.8014145,-1.8,-0.15,10.59,10.74429642,0,0,0.001569
