Timestamp,Lat,Lon,avg_ax,avg_ay,avg_az,av,s,v(km/h),IRI
1708512684.25,10.87606335,106.8015671,-0.90,-0.09,9.27,9.315182797753115,5.619791592301359,20.43560559332906,9.395418377346786
1708512685.24,10.87611389,106.8015671,-1.17,0.22,9.76,9.835252355119765,5.47182223096545,19.50352496779775,10.324822439596293
1708512686.25,10.87616253,106.8015747,-0.85,-0.06,12.12,12.146343757142175,4.983756612194745,18.122751142494,12.250965314491893
1708512687.24,10.87620735,106.8015747,-0.57,-0.21,14.10,14.116476681130065,4.531117758568263,16.312023930845747,14.52715799002923
1708512688.24,10.87624741,106.8015823,0.22,0.08,11.73,11.733948610761852,4.428279945348244,15.94180780325368,12.07531660809399
1708512689.24,10.87628651,106.80159,-0.49,-0.21,9.58,9.593157428315477,5.107396840732552,18.204582970544177,10.07067673570084
1708512690.25,10.87632656,106.8016129,-1.41,-0.03,10.23,10.324439586620564,4.736785446097366,17.22467418351841,10.413368318584054
1708512691.24,10.8763628,106.8016357,-0.88,0.30,9.80,9.84289450427171,5.92731276154872,21.33832594157539,10.12924731663984
1708512692.24,10.87639141,106.8016815,-0.61,0.05,10.02,10.040424127827803,6.204733844991551,22.337041841969583,10.332523538740372
1708512693.24,10.87641048,106.8017349,-0.09,-0.05,11.02,11.015488842736143,5.892543148664266,21.213155335191356,11.335955165763208
1708512694.24,10.87641811,106.8017883,-0.43,-0.39,10.15,10.16139781504275,7.549689312396895,27.17888152462882,10.45701663333508
1708512695.24,10.87642574,106.801857,-0.72,-0.09,10.38,10.41056381224806,7.520592956866713,27.34761048880104,10.500234368318532
1708512696.23,10.87643051,106.8019257,-0.78,0.36,12.30,12.328610018976185,8.356008405930154,29.78379261919697,12.942292152442386
1708512697.24,10.87643623,106.802002,-0.71,0.19,10.53,10.557305395896352,7.517993670340354,27.338158537887146,10.648239898823276
1708512698.23,10.87644196,106.8020706,-1.61,-0.08,10.50,10.618303641459036,9.164102779742528,32.9907700070731,10.927214918420399
1708512699.23,10.87644386,106.8021545,-2.02,-0.24,10.42,10.615423134917108,8.334472802803505,29.4157869128963,11.365589910840178
1708512700.25,10.87644577,106.8022308,-1.53,0.15,10.97,11.073458884497954,8.332435943635344,29.99676939708724,11.395611691565295
1708512701.25,10.87644672,106.8023071,-1.05,0.02,11.52,11.565958912064124,8.331766305421795,29.99435869951846,11.902439696325951
1708512702.25,10.87644672,106.8023834,-1.11,0.14,9.37,9.436240570858242,7.502609307877978,27.28221540219923,9.517518871867077
1708512703.24,10.87644577,106.8024521,-2.02,0.01,9.19,9.410656193911242,7.501865622271916,27.279511090930516,9.491714125942092
1708512704.23,10.87644577,106.8025208,-1.59,0.11,10.35,10.47061960917309,7.490945876745122,26.96740515628244,10.77523441237172
1708512705.23,10.87644577,106.8025894,-0.25,0.04,10.44,10.443163101070265,6.675344360058071,23.560039358412887,11.18115666895736
1708512706.25,10.87644386,106.8026505,-1.89,-0.22,10.15,10.3306964377475,7.502916309647749,27.28333177226037,10.419679062596133
1708512707.24,10.87644005,106.8027191,0.19,0.29,15.15,15.152278981504178,5.8350110068787915,21.00603962476365,15.593094200874575
1708512708.24,10.87643814,106.8027725,-1.00,0.30,11.60,11.646732135858729,6.702213024275921,24.127966887393317,11.985562802036652
1708512709.24,10.87643242,106.8028336,-1.66,-0.25,9.30,9.452522444065158,5.855217606459127,21.07878338325286,9.72751842056945
1708512710.24,10.87642765,106.802887,-1.10,0.25,10.85,10.910722809338628,6.691342746794496,24.088833888460186,11.228141243526588
1708512711.24,10.87643337,106.802948,-1.24,-0.34,9.58,9.667550677969631,6.848462587329665,24.903500077665164,9.750821350026133
1708512712.23,10.87644768,106.803009,-1.60,-0.02,10.26,10.38402108422123,6.672801051576526,23.784241596534354,10.900907270345568
1708512713.24,10.87644863,106.8030701,-1.47,-0.24,9.91,10.025195707795028,4.194096549333215,15.251260032476996,10.111546926619088
1708512714.23,10.87644386,106.8031082,-1.84,-0.28,10.45,10.61511215778943,5.029290497411213,18.105445790680367,10.923930587029623
1708512715.23,10.87644863,106.803154,-1.82,-0.33,10.82,10.977436320164434,3.3321973557068394,11.87713920179589,11.523860980412328
1708512716.24,10.87644958,106.8031845,-1.49,-0.22,9.32,9.43754616153057,5.660877589473677,20.379159322105238,9.712106442963584
1708512717.24,10.87647343,106.8032303,-1.37,-0.36,10.02,10.121339118691536,4.475458154979267,16.27439313406127,10.208518461070964
1708512718.23,10.87650681,106.8032532,-0.89,-0.61,10.28,10.333252822267,2.679482531243581,9.550630894612679,10.847611912858222
1708512719.24,10.87652969,106.8032455,-0.93,-0.07,10.21,10.252043427748657,3.038625688671418,10.830745131195187,10.762360152297902
1708512720.25,10.87655258,106.8032303,-0.99,-0.22,10.63,10.68312519298023,2.640628146981726,9.506261329134214,10.993922280418591
1708512721.25,10.87656021,106.8032074,0.28,-0.27,10.38,10.388906209135888,4.161762552795475,14.98234519006371,10.691143778493528
1708512722.25,10.87655926,106.8031693,-0.08,0.27,9.72,9.722412394965447,4.236958242466059,15.564336097971083,9.609052175137661
1708512723.23,10.87655258,106.8031311,0.10,-0.29,10.89,10.894364113817954,4.320842542672465,15.401023069798491,11.436653682701616
1708512724.24,10.87654209,106.803093,-0.41,0.10,9.42,9.425974161267836,5.87812037167664,20.95171637410598,9.89517157479463
1708512725.25,10.87653542,106.8030396,0.16,-0.14,10.48,10.480471522471369,6.713182204365561,24.16745593571602,10.785372940860169
1708512726.25,10.87652874,106.8029785,-0.45,0.21,10.43,10.44043448436042,7.50969797820038,27.586645097293747,10.318702356554612
1708512727.23,10.87652397,106.8029099,-0.16,-0.09,8.75,8.75346820155049,7.508601331864827,26.763331732622177,9.189190236142199
1708512728.24,10.87652111,106.8028412,-0.34,0.17,10.32,10.330275891765913,8.342528250164541,30.03310170059235,10.630807768122208
1708512729.24,10.8765173,106.8027649,-0.41,-0.26,9.15,9.15946762766386,8.332433946731287,29.69976484304125,9.615399125740893
1708512730.25,10.87651825,106.8026886,-0.67,-0.02,10.35,10.371578418393648,8.399023158038593,30.541902098655214,10.460913176902276
1708512731.24,10.87652779,106.8026123,-0.48,0.27,10.59,10.600746829036781,7.504837883782723,27.017416381617803,10.909147337279535
1708512732.24,10.87652969,106.8025436,-0.77,-0.06,9.68,9.709254176643368,8.332433627111273,29.699763703801583,10.192552440463617
1708512733.25,10.87652874,106.8024673,-0.45,0.10,10.17,10.176965275671437,8.323554240100135,29.964795264360486,10.473036987787886
1708512734.25,10.87653065,106.8023911,-0.95,-0.14,9.73,9.779300844129912,7.508601092080867,27.030963931491122,10.063803568251897
1708512735.25,10.87653351,106.8023224,-0.41,-0.33,10.28,10.29676715716583,8.348629491821233,30.35865240508462,10.385457534878606
1708512736.24,10.87652874,106.8022461,-0.79,-0.21,9.72,9.750586449599384,7.508601140089445,27.030964104322003,10.034253804854448
1708512737.24,10.8765316,106.8021774,-0.51,-0.05,10.27,10.279259727993816,7.636611740887288,27.491802267194238,10.578307424877698
1708512738.24,10.87651825,106.8021088,-0.36,-0.10,9.85,9.855247615131521,7.528778256287983,27.10360172263674,10.141959808374317
1708512739.24,10.87651253,106.8020401,-0.47,-0.06,8.99,9.001022472783609,7.5496871427620365,26.909776208490054,9.449067034658215
1708512740.25,10.8765049,106.8019714,-0.86,-0.06,10.72,10.756555752966033,8.334471151192623,30.004096144293445,11.069489107064225
1708512741.25,10.87650299,106.8018951,-0.68,-0.35,9.94,9.971212313455167,7.491689231386669,27.242506033522453,10.05709855064362
1708512742.24,10.87650204,106.8018265,-0.70,-0.07,10.69,10.716580222564785,6.792355475136113,24.452479710490007,11.028350595026696
1708512743.24,10.87649059,106.8017654,-0.46,-0.34,10.02,10.039908698124037,7.551454890786378,27.18523760683096,10.331993113981524
1708512744.24,10.87648201,106.8016968,-0.92,0.02,10.25,10.292881304841496,7.302705192984455,26.55529135504348,10.38153821207707
1708512745.23,10.87645531,106.8016357,-0.28,-0.04,9.84,9.84734228104213,7.616784455446458,27.148934949029375,10.33751416665618
1708512746.24,10.87644291,106.8015671,-0.68,0.05,10.50,10.523802914240543,7.538548628073365,27.412903838014437,10.614448846229905
1708512747.23,10.87643623,106.8014984,-0.61,0.15,9.99,10.012805134759525,7.5496890501442495,26.909783007080186,10.511213277090462
1708512748.24,10.8764286,106.8014297,-0.91,-0.24,9.78,9.828300124300913,7.517899850571454,27.064439462057233,10.114228352036179
1708512749.24,10.87642288,106.8013611,-0.86,0.03,10.11,10.146825584607456,7.608952661094465,27.392229579940075,10.442020462648689
1708512750.24,10.87641144,106.8012924,-1.92,-0.25,9.65,9.847086485092834,6.8244511459343125,24.568024125363525,10.133561251983283
1708512751.24,10.87639809,106.8012314,0.40,0.04,18.58,18.588574832022875,7.627324231295493,27.458367232663775,19.129359931238877
1708512752.24,10.87641048,106.8011627,-1.24,0.03,10.34,10.412877623796568,4.208760733344884,15.151538640041583,10.715812577648329
1708512753.24,10.87640476,106.8011246,-1.32,-0.03,10.05,10.140040755865444,5.160485330663137,18.577747190387296,10.435038247376644
1708512754.24,10.87639332,106.8010788,-1.39,-0.09,10.03,10.124393397466669,2.676439473616406,9.635182105019062,10.418935670740826
1708512755.24,10.87638474,106.8010559,-1.95,-0.16,10.42,10.604401208932073,2.1662056779057854,7.798340440460827,10.912908031629382
1708512756.24,10.87637234,106.8010406,-1.29,-0.30,9.82,9.907845656627659,4.7698440334450165,17.00142443815869,10.401029223246635
1708512757.25,10.87635136,106.8010025,-1.78,-0.59,9.97,10.145681757936888,2.7842205645721863,10.227748813654127,10.027386352675324
1708512758.23,10.87633133,106.8009872,-0.94,-0.32,10.71,10.752518309679829,3.2703345425274843,11.656638083430998,11.287747209471622
1708512759.24,10.87631226,106.8009644,-0.23,-0.19,10.73,10.735943911304059,2.1215992004771644,7.7149061092350655,10.828417102749789
1708512760.23,10.87629318,106.8009644,-0.15,-0.39,10.03,10.038532152549884,1.6899936890250176,6.02373993855141,10.538220910549661
1708512761.24,10.87629604,106.8009796,-0.35,0.26,9.39,9.398360524876429,1.873799344574944,6.745677640469798,9.671780804528925
1708512762.24,10.87628841,106.8009949,-0.20,-0.23,10.31,10.31274265707775,3.3575016338657457,12.209096732809762,10.40157063847717
1708512763.23,10.87629223,106.8010254,-0.38,-0.14,10.29,10.301258013789706,5.005753776067081,17.66736659884291,11.029223485720625
1708512764.25,10.87629414,106.8010712,-0.34,0.45,11.23,11.24896464371524,4.492729007250752,16.337196232625317,11.345856698075663
1708512765.24,10.87630939,106.8011093,-0.27,-0.06,10.33,10.337015472992622,4.587507689665253,16.515027682794912,10.637743419522952
1708512766.24,10.87632656,106.8011475,-1.20,-0.20,10.17,10.245879930760246,6.10337351465296,22.19408529403168,10.33413199543148
1708512767.23,10.87634277,106.8012009,-1.43,-0.36,9.46,9.576014161550841,5.12483366276664,18.2667340199654,10.052680127277533
1708512768.24,10.87635326,106.8012466,-1.27,-0.15,10.18,10.256630511256825,5.160760191951558,18.766400517227545,10.344975175190559
1708512769.23,10.87636471,106.8012924,-1.84,-0.12,9.30,9.484669648086502,5.029291817476042,18.10545054291375,9.760600861911207
1708512770.23,10.87636948,106.8013382,-2.12,-0.07,9.28,9.522594913619338,5.00575251362762,17.842286355660132,9.996601825487703
1708512771.24,10.87636757,106.801384,-1.37,0.10,10.85,10.940094073331057,5.83501242327619,21.006044723794286,11.258366986254249
1708512772.24,10.87636566,106.8014374,-2.77,-0.62,7.01,7.562948609283727,3.6906320973751137,13.286275550550409,7.782972465388671
1708512773.24,10.87635136,106.8014679,-0.49,-0.05,14.73,14.740021200798862,3.0831835878810465,11.099460916371768,15.168842877530519
1708512774.24,10.87633514,106.8014908,-1.47,0.12,10.19,10.292884813198764,3.0825333701870568,11.097120132673405,10.592328895664702
1708512775.24,10.87631893,106.8015137,-1.60,-0.42,8.71,8.869125598890168,2.7776818144778184,9.999654532120147,9.127149197272347
1708512776.24,10.8762989,106.8015289,-0.95,-0.56,8.16,8.232413916275643,3.2233099454791114,11.603915803724801,8.47191408327235
1708512777.24,10.87627411,106.8015442,-0.72,-0.09,5.95,5.992476996664698,3.082714748371239,11.09777309413646,6.1668121620270355
1708512778.24,10.87624741,106.8015518,0.54,-0.34,14.45,14.465686026670918,2.4584995548474633,8.93999829514384,14.590285052559056
1708512779.23,10.87623119,106.8015671,-0.12,-0.18,9.64,9.645697947214027,2.96890454144258,10.582234109023107,10.1258325678976
1708512780.24,10.87620449,106.8015671,-0.10,-0.21,10.03,10.03103032815894,3.4993043415618708,12.724742937646596,10.117431803017347
1708512781.23,10.87617302,106.8015671,-0.10,-0.16,9.57,9.568507372277734,5.26372872949981,18.577866451513724,10.244691094266859
1708512782.25,10.87612629,106.8015594,-1.18,-0.08,10.53,10.592553988533643,4.636974079078214,16.69310668468157,10.900716147892508
1708512783.25,10.87608528,106.8015671,-0.55,-0.10,10.67,10.684790462251575,6.783904707481078,24.66874415320445,10.776823047568362
1708512784.24,10.87602615,106.8015518,-1.10,-0.20,9.71,9.77532649906208,7.258589971533407,25.872202123026547,10.261913649765974
1708512785.25,10.8759613,106.8015442,-1.34,-0.24,9.93,10.019441815077041,6.416469564898154,23.099290433633357,10.31093080145813
1708512786.25,10.87590408,106.8015366,-1.01,-0.11,11.35,11.390732806872041,5.514156412137206,19.85096308369394,11.722115854080984
1708512787.25,10.87585449,106.8015366,-0.91,-0.24,10.46,10.506053260004006,5.514156412314037,20.256084385690187,10.383556038255499
1708512788.23,10.8758049,106.8015366,-2.95,-0.19,5.00,5.8086232518241925,4.95005564503386,17.820200322121895,5.977609681926121
1708512789.23,10.87576103,106.8015289,-0.36,-0.14,10.62,10.622758202874369,4.426219812351883,15.776625222697428,11.151528024224989
1708512790.24,10.87572193,106.8015213,1.15,-0.22,14.63,14.678378448505509,4.635006643259447,16.686023915734012,15.105406793461269
1708512791.24,10.87568092,106.8015137,-0.43,-0.22,10.21,10.225911565573934,4.453356812252284,16.032084524108225,10.523407239692867
1708512792.24,10.87564087,106.8015137,-0.98,-0.30,9.55,9.608151631701999,5.577894218381152,20.080419186172147,9.887675225112783
1708512793.24,10.87559128,106.801506,-0.05,-0.28,9.56,9.567531464977439,5.471822471732228,19.69856089823602,9.845873322774233
1708512794.24,10.87554264,106.8014984,-0.60,-0.26,10.63,10.646726283489942,5.408521232149882,19.470676435739577,10.956464441555935
1708512795.24,10.875494,106.8014984,-0.36,-0.03,10.35,10.359534121871611,5.470723430042941,19.893539553974758,10.448765137798562
1708512796.23,10.87544537,106.8014908,-1.09,-0.03,11.12,11.17135548325866,5.9966259642562525,21.374112549665277,11.727432872041602
1708512797.24,10.87539196,106.8014832,-0.90,-0.13,9.87,9.911779327872694,5.825971368220825,20.765838736270734,10.405158701136397
1708512798.25,10.87534904,106.8014526,-1.24,0.04,10.42,10.4890155506712,5.7665428492190705,20.96924652243468,10.57936184449574
1708512799.24,10.87530231,106.8014297,-2.05,-0.16,9.69,9.900848167932102,4.653777564754384,16.922827345178916,9.986128329198989
1708512800.23,10.87526321,106.8014145,-1.80,-0.15,10.59,10.74429641975479,0.0,0.0,3.5923772356109263
