timestamp,Latitude,Longitude,ax,ay,az
1708513082.82,10.87651348,106.8016434,-0.1,0.19,10.5
1708513083.3,10.87651348,106.8016434,-0.07,-0.5,9.68
1708513083.42,10.87651348,106.8016434,0.22,-0.44,9.49
1708513083.62,10.87651348,106.8016434,-0.77,-0.69,10.33
1708513083.7,10.87651348,106.8016434,-0.44,-0.67,9.68
1708513083.78,10.87651348,106.8016434,-0.76,-0.4,10.18
1708513083.86,10.87652016,106.8016052,-1.42,-0.45,11.73
1708513084.3,10.87652016,106.8016052,-0.63,-0.17,10.07
1708513084.42,10.87652016,106.8016052,0.92,-0.11,10.14
1708513084.55,10.87652016,106.8016052,0.76,-0.49,10.38
1708513084.64,10.87652016,106.8016052,0.91,-0.06,9.83
1708513084.71,10.87652016,106.8016052,0.31,-0.79,9.92
1708513084.82,10.87652302,106.8015671,0.47,-0.6,9.59
1708513085.3,10.87652302,106.8015671,-0.03,-0.33,10.42
1708513085.42,10.87652302,106.8015671,-0.17,-0.88,9.06
1708513085.55,10.87652302,106.8015671,-0.84,0.33,10.99
1708513085.62,10.87652302,106.8015671,-0.02,0.0,9.4
1708513085.72,10.87652302,106.8015671,-0.68,-0.34,11.62
1708513085.82,10.87651825,106.8015213,-0.63,-0.29,9.59
1708513086.31,10.87651825,106.8015213,-1.2,0.56,12.18
1708513086.41,10.87651825,106.8015213,-1.89,-0.17,10.85
1708513086.56,10.87651825,106.8015213,-0.89,-0.36,9.32
1708513086.64,10.87651825,106.8015213,-0.73,0.22,10.51
1708513086.72,10.87651825,106.8015213,0.22,-0.57,10.31
1708513086.81,10.8765173,106.8014755,0.44,-0.03,10.59
1708513087.3,10.8765173,106.8014755,-0.59,0.45,10.12
1708513087.41,10.8765173,106.8014755,-1.26,0.45,10.13
1708513087.56,10.8765173,106.8014755,0.57,-0.7,8.94
1708513087.64,10.8765173,106.8014755,-0.68,0.81,10.01
1708513087.72,10.8765173,106.8014755,-0.68,-0.34,9.53
1708513087.81,10.87651062,106.8014374,1.15,0.44,12.38
1708513088.3,10.87651062,106.8014374,-0.95,-0.13,9.25
1708513088.41,10.87651062,106.8014374,-0.82,0.29,10.79
1708513088.55,10.87651062,106.8014374,-0.67,-0.13,10.48
1708513088.64,10.87651062,106.8014374,0.62,0.31,10.08
1708513088.72,10.87651062,106.8014374,-1.06,-0.53,9.03
1708513088.8,10.87650013,106.801384,0.0,-0.15,8.77
1708513089.3,10.87650013,106.801384,-0.88,0.5,9.54
1708513089.4,10.87650013,106.801384,0.26,-0.59,10.27
1708513089.56,10.87650013,106.801384,-2.44,0.24,11.06
1708513089.63,10.87650013,106.801384,-0.53,-0.63,9.21
1708513089.72,10.87650013,106.801384,-1.1,-0.72,11.01
1708513089.8,10.87650013,106.801384,-1.01,0.44,9.94
1708513089.91,10.87649441,106.8013458,-2.92,-0.89,10.86
1708513090.3,10.87649441,106.8013458,0.46,-0.22,9.26
1708513090.39,10.87649441,106.8013458,0.28,0.16,10.76
1708513090.55,10.87649441,106.8013458,0.3,0.11,10.1
1708513090.64,10.87649441,106.8013458,-1.71,0.38,10.58
1708513090.72,10.87649441,106.8013458,-0.84,0.22,11.03
1708513090.8,10.87648869,106.8012924,0.57,-0.87,10.48
1708513091.3,10.87648869,106.8012924,-0.26,-0.94,8.23
1708513091.39,10.87648869,106.8012924,0.39,0.39,9.62
1708513091.56,10.87648869,106.8012924,-0.62,0.0,10.03
1708513091.63,10.87648869,106.8012924,-1.67,-0.57,10.31
1708513091.73,10.87648869,106.8012924,-2.26,-0.92,9.64
1708513091.81,10.87648869,106.8012924,-1.31,0.19,8.95
1708513091.89,10.87647247,106.801239,0.56,-0.23,10.57
1708513092.3,10.87647247,106.801239,1.23,-0.26,6.77
1708513092.4,10.87647247,106.801239,-2.68,-0.92,10.52
1708513092.55,10.87647247,106.801239,0.17,0.15,16.66
1708513092.64,10.87647247,106.801239,0.26,0.15,7.35
1708513092.72,10.87647247,106.801239,-3.01,0.03,5.72
1708513092.8,10.87647247,106.801239,-3.56,-0.68,13.53
1708513092.89,10.87645531,106.8011856,0.83,-0.49,19.67
1708513093.3,10.87645531,106.8011856,2.83,0.82,21.91
1708513093.4,10.87645531,106.8011856,0.01,-0.35,8.97
1708513093.56,10.87645531,106.8011856,-1.78,-0.4,9.37
1708513093.64,10.87645531,106.8011856,-0.44,-0.38,9.32
1708513093.73,10.87645531,106.8011856,-1.75,0.54,10.3
1708513093.81,10.87645531,106.8011856,-1.13,-0.45,11.24
1708513093.9,10.87644863,106.8011322,-0.76,-0.07,10.25
1708513094.29,10.87644863,106.8011322,-2.16,0.46,11.4
1708513094.39,10.87644863,106.8011322,-1.86,0.45,9.85
1708513094.55,10.87644863,106.8011322,-1.41,-0.65,9.81
1708513094.63,10.87644863,106.8011322,-0.47,0.35,10.02
1708513094.71,10.87644863,106.8011322,-1.12,0.11,9.61
1708513094.81,10.87644863,106.8011322,-1.96,0.48,10.13
1708513094.89,10.87643909,106.8010864,-0.39,-0.08,10.24
1708513095.31,10.87643909,106.8010864,-0.63,-0.35,10.84
1708513095.39,10.87643909,106.8010864,-1.31,-0.45,9.59
