Time,Latitude,Longitude,az,s,v,IRI
1708512650.57,10.87390168,106.8014297,9.55,0.8139468631584437,41.86002173744895,0.046795229511542406
1708512650.64,10.873909,106.8014297,13.05,0.8128349137744297,32.51342755819799,0.10570479838380895
1708512650.73,10.87391631,106.8014297,6.68,0.8128349137744297,41.80297828911171,0.032731937568694316
1708512650.8,10.87392362,106.8014297,14.69,0.8128349137744297,6.650466611466352,2.8439847397003657
1708512651.24,10.87393093,106.8014297,9.48,0.9195820434994284,41.381231421691865,0.06067188427739894
1708512651.32,10.8739392,106.8014297,11.14,0.9184700939385837,13.77705086162794,0.6416640509948741
1708512651.56,10.87394746,106.8014297,9.27,0.9195820434994284,36.7832193769343,0.07508725460837012
1708512651.65,10.87395573,106.8014297,11.16,0.9184700939385837,41.33119364373411,0.0714238637695962
1708512651.73,10.87396399,106.8014297,10.36,0.9184700941154145,41.3311936516915,0.06630387353521655
1708512651.81,10.87397225,106.8014297,14.94,0.9195820433225976,7.698825213975164,2.7624068577233025
1708512652.24,10.87398052,106.8014297,11.7,0.989634847088583,44.53361058954687,0.07487985717780248
1708512652.32,10.87398942,106.8014297,8.55,0.9896348472654137,14.844522119112895,0.49248003913879473
1708512652.56,10.87399832,106.8014297,22.01,0.9896348469117522,44.533477861356474,0.14086457093868884
1708512652.64,10.87400722,106.8014297,9.21,0.9907467964725969,44.58364835954723,0.05894388757329579
1708512652.72,10.87401613,106.8014297,9.08,0.9896348472654137,39.585431642226006,0.07354785971838965
1708512652.81,10.87402503,106.8014297,11.47,0.989634847088583,8.482582862736157,2.023308735076971
1708512653.23,10.87403393,106.8014297,10.62,1.043008411862667,41.72037626215799,0.08602183592613413
1708512653.32,10.87404331,106.8014297,7.66,1.0418964626554839,15.628446318813598,0.441216035064698
1708512653.56,10.87405268,106.8014297,9.34,1.0430084120394978,46.935283424706945,0.059776242279298224
1708512653.64,10.87406206,106.8014297,10.55,1.043008411862667,41.72037626215799,0.0854548370076003
1708512653.73,10.87407144,106.8014297,10.07,1.0418964626554839,53.58329775186831,0.04934290588574129
1708512653.8,10.87408081,106.8014297,10.86,1.0430084120394978,8.533704079635745,2.102496546844518
1708512654.24,10.87409019,106.8014297,9.6,1.0607996000617514,47.736027527402236,0.061439882812555885
1708512654.32,10.87409973,106.8014297,9.52,1.0607996002385822,15.911993371292926,0.5483520435791024
1708512654.56,10.87410927,106.8014297,11.5,1.0607996002385822,47.73588527119972,0.07360029830962843
1708512654.64,10.87411881,106.8014297,7.85,1.0596876508545683,47.68598976535927,0.050239904174850386
1708512654.72,10.87412834,106.8014297,12.07,1.0607996000617514,47.736027527402236,0.07724785266120307
1708512654.8,10.87413788,106.8014297,9.64,1.0607996002385822,8.881111553443574,1.7824365534439517
1708512655.23,10.87414742,106.8014297,10.11,1.0607996002385822,47.73602753535963,0.0647038765869729
1708512655.31,10.87415696,106.8014297,9.41,1.059687651031399,15.259502174852146,0.588125
1708512655.56,10.87416649,106.8014297,10.48,1.0607996000617514,47.73588526324236,0.0670722718508614
1708512655.64,10.87417603,106.8014297,10.61,1.0607996002385822,42.432024475875224,0.0859408360806293
1708512655.73,10.87418557,106.8014297,12.1,1.0596876508545683,47.68598976535927,0.0774398522949923
1708512655.81,10.8741951,106.8014297,10.1,1.0607996002385822,9.092566350359848,1.7816406472778912
1708512656.23,10.87420464,106.8014297,6.24,1.0347014404424268,37.24928737961605,0.06239988098150207
1708512656.33,10.87421386,106.80143098,6.95,1.0348495170955592,16.19764327216733,0.36765506097793843
1708512656.56,10.87422308,106.80143227,6.79,1.034701439065429,46.561470398427595,0.04345617613238061
1708512656.64,10.8742323,106.80143355,9.15,1.0335996925025717,41.34402712883968,0.07411485863692349
1708512656.73,10.87424151,106.80143483,21.18,1.0348495154931157,46.56827260815575,0.1355517414552014
1708512656.81,10.87425073,106.80143612,9.11,1.0347014373150019,8.662615339632659,1.6844395230160167
1708512657.24,10.87425995,106.8014374,-4.24,0.9718436587126675,43.73300634911497,0.02713594824221218
1708512657.32,10.87426869,106.8014374,6.58,0.9718436588894983,13.994548688008775,0.41125
1708512657.57,10.87427743,106.8014374,9.79,0.9729556082735125,50.03759428946157,0.047971235279371735
1708512657.64,10.87428618,106.8014374,-2.69,0.9718436588894983,38.87378342850877,0.021788958440800456
1708512657.73,10.87429492,106.8014374,16.22,0.9718436588894983,43.73300635707236,0.10380780200204753
1708512657.81,10.87430366,106.8014374,3.74,0.9718436588894983,8.330086991588079,0.6597362396850803
1708512658.23,10.8743124,106.8014374,9.46,0.9993046396698213,44.968751670685464,0.06054388452153944
1708512658.31,10.8743213,106.80143867,6.36,0.9991536809973647,14.387813006362052,0.3975000000000001
1708512658.56,10.8743302,106.80143993,22.21,1.0004058398308275,45.01817156045501,0.14214457612668244
1708512658.64,10.87433911,106.8014412,6.46,0.9993046381213635,39.9722236453376,0.05232590019612304
1708512658.73,10.87434801,106.80144247,24.36,0.9991536793005656,44.96195844759044,0.15590370263686054
1708512658.81,10.87435691,106.80144373,1.82,0.9993046369727397,8.176127784681997,0.35235209164429304
1708512659.25,10.87436581,106.801445,31.68,1.086367007029769,55.87035650079788,0.1552317039185982
1708512659.32,10.8743755,106.80144627,12.26,1.0873311501246192,15.657568561794518,0.76625
1708512659.57,10.8743852,106.80144753,9.9,1.0874698670563874,55.92688458452826,0.04851023792296019
1708512659.64,10.8743949,106.8014488,13.19,1.0863670053030405,43.45472165377359,0.1068387962208766
1708512659.73,10.87440459,106.80145007,8.26,1.0873311484264818,48.92994834242673,0.052863899169969954
1708512659.81,10.87441429,106.80145133,9.93,1.0863670041520834,9.095164204139035,1.8360575700931991
1708512660.24,10.87442398,106.8014526,9.87,1.1842259687786516,53.290219416552894,0.063167879516659
1708512660.32,10.87443463,106.8014526,9.03,1.1842259687786516,17.76338882582612,0.5201280413360604
1708512660.56,10.87444528,106.8014526,10.9,1.1842259687786516,53.29006059964483,0.06976028274564784
1708512660.64,10.87445593,106.8014526,9.66,1.1842259687786516,53.290219416552894,0.06182388208013435
1708512660.72,10.87446658,106.8014526,11.26,1.1842259687786516,47.369083925824796,0.09120582603844354
1708512660.81,10.87447723,106.8014526,8.46,1.1842259687786516,10.15050645995467,1.4923445421753423
1708512661.23,10.87448788,106.8014526,10.29,1.2620427553352485,50.48175835656633,0.08334884102447461
1708512661.32,10.87449916,106.80145388,9.68,1.2632691692352551,18.949036785561756,0.5575680443115243
1708512661.56,10.87451045,106.80145517,10.09,1.263147869278371,50.525829108582776,0.08172927713036188
1708512661.65,10.87452174,106.80145645,8.39,1.262042753577782,56.79197807205106,0.05369589758305665
1708512661.73,10.87453302,106.80145773,10.44,1.2632691672762242,64.96819056127197,0.051155902427719856
1708512661.8,10.87454431,106.80145902,10.23,1.2620427529296583,10.325802999317235,1.9805285151214935
1708512662.24,10.87455559,106.8014603,11.07,1.332678933603919,59.970609204606106,0.0708478648682285
1708512662.32,10.87456751,106.80146157,7.72,1.3325657417317225,19.188946680936805,0.48250000000000004
1708512662.57,10.87457943,106.80146283,10.72,1.3326789324503467,68.53760559373569,0.052528257629710425
1708512662.64,10.87459135,106.8014641,8.84,1.3326789318735597,59.97060912673985,0.0565758920898952
1708512662.72,10.87460327,106.80146537,9.31,1.3325657398681334,53.302680428122656,0.07541085616500084
1708512662.81,10.87461519,106.80146663,11.02,1.3326789310573384,11.422960191199328,1.9439287062378572
1708512663.23,10.87462711,106.8014679,9.56,1.3680731331538676,61.56334970330949,0.0611838833008369
1708512663.31,10.87463935,106.80146917,25.69,1.3679628695070756,19.69866532090189,1.6056249999999999
1708512663.56,10.87465159,106.80147043,10.64,1.3680731321758854,61.56316618659268,0.06809627600125623
1708512663.64,10.87466383,106.8014717,8.91,1.3680731315803196,54.7229774511109,0.07217086234480746
1708512663.73,10.87467607,106.80147297,20.07,1.3679628679791667,70.35244316081814,0.09834281242570285
1708512663.8,10.87468831,106.80147423,10.38,1.3680731304450278,11.193324157079442,2.009568522674595
1708512664.24,10.87470055,106.8014755,7.17,1.41439946704372,63.64803671646531,0.04588791247562768
1708512664.32,10.87471327,106.8014755,12.98,1.4132875174828754,20.351340251753406,0.81125
1708512664.57,10.87472598,106.8014755,10.0,1.4143994668668893,63.6478470229614,0.06400025939967689
1708512664.65,10.8747387,106.8014755,9.38,1.4132875176597062,63.59799894646495,0.06003188549810148
1708512664.73,10.87475141,106.8014755,11.68,1.41439946704372,63.64803671646531,0.07475185742194299
1708512664.81,10.87476413,106.8014755,11.49,1.4132875176597062,11.832172729516735,2.124501659654669
1708512665.24,10.87477684,106.8014755,9.32,1.4389950357518437,57.55985632343038,0.07549185601050566
1708512665.33,10.87478972,106.80147678,11.5,1.4379949069183793,21.569922746663966,0.6624000526428234
1708512665.57,10.87480259,106.80147807,15.62,1.43899503442891,74.00527742994643,0.0765383753895594
1708512665.64,10.87481547,106.80147935,9.91,1.4378883467647399,51.764029849556415,0.09909981098184062
1708512665.74,10.87482834,106.80148063,9.25,1.4391015105910274,64.75962973619185,0.05919988708501478
1708512665.82,10.87484122,106.80148192,8.8,1.437888345415637,12.32475500760026,1.552320563964895
1708512666.24,10.87485409,106.8014832,8.4,1.4488698942347054,65.19920741937132,0.053759897460986396
1708512666.32,10.87486712,106.8014832,10.99,1.4499818434418887,21.749726787371838,0.6330240503082285
1708512666.56,10.87488016,106.8014832,9.39,1.4488698942347054,65.19901311098519,0.06009624357629662
1708512666.64,10.87489319,106.8014832,9.26,1.4488698940578746,57.95485103236793,0.07500585693747666
1708512666.73,10.87490622,106.8014832,9.45,1.4499818436187195,65.24924518937168,0.06047988464360969
1708512666.81,10.87491926,106.8014832,10.81,1.4488698940578746,12.130071648462101,1.9987696206150538
1708512667.24,10.87493229,106.8014832,8.29,1.4377826033345464,64.7002788530488,0.05305589880375919
1708512667.32,10.87494516,106.80148447,10.43,1.4387845359070033,21.581767181022673,0.6007680477447519
1708512667.56,10.87495804,106.80148573,9.31,1.438889370914955,57.555477255833004,0.07541125570700388
1708512667.65,10.87497092,106.801487,7.09,1.437782601601899,73.9431757429481,0.03474093373683274
1708512667.72,10.87498379,106.80148827,8.52,1.4387845343511168,64.74536579179272,0.05452789599614334
1708512667.8,10.87499667,106.80148953,7.8,1.4377826006229533,11.763674293454066,1.5100803927612558
1708512668.24,10.87500954,106.8014908,10.36,1.421182040946332,63.95325283315962,0.06630387353521655
1708512668.32,10.87502226,106.80149207,9.83,1.4199691778425243,30.0699220357653,0.28408725498968124
1708512668.49,10.87503497,106.80149333,10.84,1.4211820401443795,73.08943176808197,0.053115898689318326
1708512668.56,10.87504769,106.8014946,9.9,1.4200754010925525,56.80291973883872,0.0801902719118516
1708512668.65,10.8750604,106.80149587,8.67,1.4199691761375512,63.89867386471393,0.055487894165089535
1708512668.73,10.87507311,106.80149713,9.78,1.4211820382377254,10.232510675311623,2.4450000000000003
1708512669.23,10.87508583,106.8014984,11.14,1.437782596623884,57.51135871206106,0.09023382789238554
1708512669.32,10.8750987,106.80149967,10.34,1.4387845291054482,22.52010380540314,0.546986090721134
1708512669.55,10.87511158,106.80150093,11.73,1.437782595292914,64.70008566970995,0.07507230427582103
1708512669.63,10.87512445,106.8015022,11.58,1.4388893634567532,57.55562942759568,0.09379782109459822
1708512669.72,10.87513733,106.80150347,10.86,1.438784527401142,64.74536547904356,0.06950386743170382
1708512669.8,10.87515021,106.80150473,11.69,1.4377825937362458,12.037247753203497,2.161481671136908
1708512670.23,10.87516308,106.801506,10.38,1.4212890067823374,51.166453040296275,0.10379980201730633
1708512670.33,10.8751758,106.80150728,13.54,1.4202903388653878,31.956515481660443,0.3466243718873067
1708512670.49,10.87518851,106.80150857,11.08,1.4201824508148215,63.90827123434385,0.07091186474615825
1708512670.57,10.87520122,106.80150985,9.66,1.421289005024421,63.95787561175942,0.061824250580087885
1708512670.65,10.87521394,106.80151113,8.13,1.420290337078639,63.913126120845625,0.05203190075688326
1708512670.73,10.87522665,106.80151242,13.17,1.4212890040049273,10.032628451169293,3.4255168718891156
1708512671.24,10.87523937,106.8015137,11.14,1.3966082786678045,62.847432476033404,0.0712958640137367
1708512671.32,10.87525193,106.8015137,10.34,1.3954963294606215,29.55167371437917,0.29882626821905434
1708512671.49,10.87526448,106.8015137,10.77,1.3966082786678045,71.82563711546676,0.0527728993435386
1708512671.56,10.87527704,106.8015137,9.21,1.3966082786678045,50.27782610903379,0.09210026350040211
1708512671.66,10.8752896,106.8015137,11.12,1.3954963292837907,62.79739470603305,0.07116786425787723
1708512671.74,10.87530215,106.8015137,9.69,1.3966082786678045,10.055579606408193,2.4224999999999994
1708512672.24,10.87531471,106.8015137,10.11,1.4062226087340137,72.32008884756057,0.049538905511901134
1708512672.31,10.87532711,106.80151623,9.58,1.4064375468771873,28.128740505343657,0.3103922302322815
1708512672.49,10.87533951,106.80151877,10.26,1.4051323421435926,72.26401794086553,0.050273904110000545
1708512672.56,10.8753519,106.8015213,10.39,1.4062226013137735,56.248808687139075,0.08415928537011498
1708512672.65,10.8753643,106.80152383,8.83,1.4064375405353957,56.2575552728014,0.07152286358076879
1708512672.74,10.8753767,106.80152637,9.67,1.4062225968001474,10.331431122351685,2.3217670903759013
1708512673.23,10.8753891,106.8015289,9.38,1.378817090645551,62.04682825151632,0.06003188549810148
1708512673.31,10.8754015,106.8015289,9.72,1.3788170902918895,29.198466455203523,0.280908252136287
1708512673.48,10.8754139,106.8015289,10.79,1.3788170904687203,49.637462594847136,0.10789979419718064
1708512673.58,10.8754263,106.8015289,9.65,1.3777051409078755,70.8532334929247,0.047285231914804625
1708512673.65,10.87543869,106.8015289,10.8,1.3788170904687203,55.15273621649682,0.08747983314522116
1708512673.74,10.87545109,106.8015289,7.59,1.3788170902918895,9.927483050101605,1.8975
1708512674.24,10.87546349,106.8015289,10.51,1.385883515840538,62.364817688549095,0.06726387170416273
1708512674.32,10.87547589,106.80153018,7.45,1.3848878853393929,29.327024410278927,0.21530519325260686
1708512674.49,10.87548828,106.80153147,9.76,1.3858835143168597,62.3648176199835,0.06246388085943181
1708512674.57,10.87550068,106.80153275,14.54,1.3858835135742062,62.36463172530078,0.09305637716713022
1708512674.65,10.87551308,106.80153403,5.01,1.3848878837284782,62.32001420077846,0.0320639388428026
1708512674.73,10.87552547,106.80153532,11.25,1.3858835127348177,9.978361291690687,2.8125
1708512675.23,10.87553787,106.8015366,12.17,1.157006081768151,41.65225866634274,0.12169976787578206
1708512675.33,10.87554822,106.80153769,-18.23,1.158000417212839,26.054995410300165,0.4666885007020386
1708512675.49,10.87555858,106.80153877,24.48,1.1570060810774523,46.28028737941952,0.19828762179583465
1708512675.58,10.87556893,106.80153986,25.98,1.1580004165546598,59.55416109210684,0.12730262436752582
1708512675.65,10.87557929,106.80154094,-15.0,1.1570060800674742,52.0653232563979,0.09599981689461856
1708512675.73,10.87558964,106.80154203,23.18,1.1580004160545179,46.32006081643305,0.18775764188020616
1708512675.82,10.8756,106.80154311,7.67,1.1570060792171337,10.159075642002987,1.2893275398235886
1708512676.23,10.87561035,106.8015442,8.72,1.1063895200318918,44.255623006726694,0.0706318652802156
1708512676.32,10.8756203,106.8015442,9.38,1.1052775708247087,23.405867466135167,0.271082243316705
1708512676.49,10.87563024,106.8015442,9.0,1.1063895202087226,49.78757589052492,0.057599890136771144
1708512676.57,10.87564019,106.8015442,9.81,1.1052775708247087,56.84270710387972,0.048069235760024184
1708512676.64,10.87565013,106.8015442,9.78,1.1063895200318918,49.78757588256753,0.06259188061529129
1708512676.72,10.87566008,106.8015442,10.85,1.1052775708247087,44.21114499602183,0.08788483237274533
1708512676.81,10.87567002,106.8015442,9.13,1.1063895202087226,9.262794545100357,1.6881375241642407
1708512677.24,10.87567997,106.8015442,13.18,1.0607996002385822,42.432024475875224,0.10675779637537178
1708512677.33,10.87568951,106.8015442,11.97,1.0596876508545683,22.440434300042227,0.3459333105011683
