Lat,Lon,IRI
10.87601662,106.8015594,1.0799590224475133
10.87602234,106.8015671,1.4320383078803267
10.87602901,106.8015594,1.4246557464518972
10.87605095,106.8015518,1.4373134286891518
10.87607765,106.8015518,1.4636572924324844
10.87610435,106.8015594,1.435742069288183
10.87614346,106.8015671,1.4676137364060753
10.87618923,106.8015671,1.3890928168357362
10.87623119,106.8015594,1.3317869798016058
10.8762722,106.8015671,0.9610594723922355
10.87631416,106.8015747,2.3248290480895166
10.87635422,106.80159,1.2927406991347015
10.8763895,106.8016129,1.5102829967144624
10.87641811,106.8016434,1.571820771973311
10.87644482,106.8016663,1.4007879554239662
10.87647247,106.8016663,4.415435889825418
10.87649727,106.8016586,1.5981133275390953
10.87651348,106.8016434,1.5109132675054646
10.87652016,106.8016052,1.5477979305142366
10.87652302,106.8015671,1.4962111337523176
10.87651825,106.8015213,1.6902754135646116
10.8765173,106.8014755,1.8412475771912862
10.87651062,106.8014374,1.4533641864255433
10.87650013,106.801384,1.2955001370433226
10.87649441,106.8013458,1.6953412627102111
10.87648869,106.8012924,1.2111338453398317
10.87647247,106.801239,2.0748882608201606
10.87645531,106.8011856,1.2774582024756531
10.87644863,106.8011322,1.272053346014
10.87643909,106.8010864,1.2261946171006188
10.87644672,106.8010483,1.2611168318368484
10.87643337,106.8010025,1.1051821946425453
10.8764286,106.8009644,1.50379654081193
10.87640858,106.8009415,1.327509106870524
10.8763895,106.8009338,1.2733169589683646
10.87636566,106.8009415,1.2760203952302727
10.87635899,106.8009567,1.3177113611492148
10.87635231,106.8009567,1.3643631112962133
10.8763628,106.800972,1.245429878303315
10.87635803,106.8010101,1.340017009604543
10.87637424,106.8010559,1.2855864594178654
10.87637901,106.8011017,1.5619222792965741
10.87639904,106.8011703,1.3615709286139026
10.87642384,106.8012161,1.5962300286370996
10.87643814,106.8012848,1.2998318572668932
10.87644005,106.8013382,1.381855662542059
10.87643147,106.801384,1.4877292990212299
10.87641335,106.8014297,1.3031793845256123
10.87639999,106.8014832,1.349996855113163
10.87637615,106.8015137,1.3905070311317311
10.87634468,106.8015289,1.551779318237344
10.87631512,106.8015518,1.1000355144986649
10.87627697,106.8015671,1.277086683346702
10.87624168,106.8015747,1.3539165020879684
10.87619781,106.8015442,1.628986745664499
10.87614632,106.8015594,1.4581442829138347
10.87608147,106.8015442,1.6085376298680976
10.8760252,106.8015442,1.6884338598968216
10.87595177,106.8015518,1.5281142856582848
10.87589073,106.8015518,1.549997485337067
10.87583923,106.8015518,1.8023064341447923
10.87579632,106.8015594,1.4215710874130036
10.87575245,106.8015518,0.9486067404229157
10.8757143,106.8015366,1.0237891143384144
10.87567234,106.8015289,1.7158256704555823
10.87561798,106.8015518,1.2684722421118426
10.87557507,106.8015518,1.8669734779972074
10.87553883,106.8015594,1.6384904720416988
10.87548637,106.8015594,1.3815189037766233
10.87540817,106.8015518,1.209349936125014
10.87534523,106.8015366,1.066709141791085
10.87527847,106.8015289,1.412844187187565
10.87520981,106.8015137,1.2618638928403385
10.87514496,106.801506,1.4312361162141016
10.87507534,106.8015137,1.4376164895528096
10.87499619,106.801506,1.928321206764142
10.87491894,106.801506,1.2616231803716922
10.8748455,106.8014984,1.3645055735338567
10.87477207,106.8014832,1.4068168475386393
10.87469864,106.8014755,1.449286594921808
10.87462616,106.8014679,1.4507004065203786
10.87454796,106.8014526,1.4212165746448207
10.87446976,106.8014526,1.481062996895402
10.87439346,106.8014374,1.3116546838518668
10.87432575,106.8014374,1.3041708174878848
10.87425709,106.8014297,1.211971561680217
10.87418556,106.8014374,1.4187243091859494
10.87411404,106.8014374,1.360722577700596
10.87405586,106.8014297,1.5626063514073973
10.87399864,106.8014221,1.399863429591313
