Lat,Lon,IRI
10.87450027,106.8033142,3.4001022520188684
10.87442875,106.8033066,3.17384714236001
10.87435722,106.803299,3.32033000953285
10.87428474,106.803299,3.371819357913092
10.87421227,106.8032913,3.39572087693852
10.87413979,106.8032837,2.898865088359643
10.87406826,106.8032837,4.064428743943262
10.87399864,106.8032837,3.6920787903984067
10.87392902,106.8032761,3.5747232131168962
10.87385941,106.8032684,2.265871347951322
10.87379265,106.8032684,3.6447383105379494
10.87373257,106.8032608,3.7632194216221517
10.87367821,106.8032532,2.903334745994416
10.87363529,106.8032303,2.674386473067219
10.87360001,106.8032074,2.8621135284841204
10.87357712,106.8031616,2.3937837515850213
10.87356472,106.8031235,2.3241342433470296
10.87356186,106.8030701,3.760878265978039
10.87356281,106.8030243,2.696919795831387
10.87356377,106.8029709,3.1306261530737927
10.87356377,106.8029251,3.266133861530454
10.87356663,106.8028793,3.1883520162336905
10.87356663,106.8028336,2.9464693421811496
10.87356663,106.8027878,2.872408689530852
10.87356758,106.802742,3.239544245287073
10.87357044,106.8027115,3.0148723058488667
10.8735714,106.802681,3.8268911823634624
10.8735714,106.8026581,3.33009048790713
10.87357235,106.8026428,2.9916473150677545
10.8735714,106.8026276,2.8890212556562656
10.87357044,106.8026276,3.936303317137315
