Lat,Lon,IRI
10.87582397,106.8048325,2.772427316764588
10.87588024,106.8047714,1.5354644959133272
10.87593079,106.8047104,2.5893769247025937
10.8759737,106.8046417,2.4524686932601707
10.87601376,106.8045731,2.58686473846629
10.87604904,106.8045044,2.388675611186893
10.87608242,106.8044357,1.5174004454312886
10.87611389,106.8043671,1.6831926233716417
10.87614155,106.8042984,1.977234405454291
10.87617016,106.8042297,2.186913226751101
10.87619781,106.8041687,2.4289861119412572
10.87621689,106.8041,2.1468407514436354
10.87623882,106.8040314,2.4422650692558974
10.87626362,106.8039703,1.33333958113474
10.87628937,106.8039017,2.3976060532656467
10.87631226,106.8038406,1.6510471173871182
10.87632847,106.8037796,1.4811927925259873
10.87633991,106.8037109,-0.3620519939509509
10.87635422,106.8036499,1.5769951676236458
10.87636471,106.8035889,1.4294923900707193
10.87638378,106.8035278,1.38443942760909
10.87640858,106.8034668,2.560364302189212
10.87643433,106.8034134,1.4015815656972994
10.8764658,106.8033524,1.9540523090778446
10.87648392,106.8032913,2.21722924483327
10.87649059,106.8032303,2.002020783537633
10.87649155,106.8031616,1.3126576379633632
10.87648964,106.8031006,1.6913925638228697
10.87648678,106.8030243,1.5983755238987112
10.87648678,106.8029633,1.8430927933260515
10.87648869,106.802887,1.886011302118061
10.87649345,106.8028107,1.6874433771103996
10.87649536,106.8027344,1.6174194178393677
10.87649632,106.8026581,1.637786161838156
10.87649918,106.8025818,1.706916331722243
10.87650394,106.8024979,1.7315075049291322
10.87651157,106.8024216,2.1452620789771633
10.87651825,106.8023376,1.8912234888024864
10.87652016,106.8022537,1.3263598832867467
10.87652302,106.8021774,1.821634018406377
10.87652206,106.8020935,1.7880957016523056
10.8765173,106.8020248,1.8254251450057712
10.87651062,106.8019562,2.200264644703751
10.87650394,106.8018951,1.7706181025924803
10.87649345,106.8018417,1.9571363435682982
10.87648773,106.8017807,3.111155297106263
10.87648392,106.8017197,2.0391443490996863
10.87647724,106.8016586,1.9929588622280339
10.87647152,106.80159,1.9014652997905854
10.87646294,106.8015289,1.8883338252828172
10.87645245,106.8014603,2.070231943522647
10.87644196,106.8013916,2.140470293722254
10.87642765,106.8013306,2.301726110302624
10.8764143,106.8012619,1.7286423779365028
10.87639809,106.8012009,1.3644749121699602
10.87638378,106.8011475,1.5552617436445217
10.87637424,106.8010941,1.743507441022838
10.87636662,106.8010406,1.6209320907967117
10.87635708,106.8009949,1.6153276648975248
10.87634563,106.8009567,1.6298450269257996
10.87632847,106.8009262,1.4259262484837725
10.87630939,106.8009109,1.828743866131534
10.87629318,106.8009186,1.725460469720419
10.87627888,106.8009415,1.6392110361164007
10.87627506,106.800972,1.997937546867578
10.87627983,106.8010178,2.1358409227146367
10.8762989,106.8010635,1.7121323197006435
10.87631702,106.8011246,1.9300413633547937
10.87633419,106.801178,18.245642835702732
10.87635326,106.8012466,1.8842691375033098
10.87636757,106.8013,1.6426547924356731
10.87637806,106.8013611,1.848163047899846
10.87637711,106.8014145,1.8213594794999144
10.87636757,106.8014679,1.6131620722042121
10.87634945,106.8014984,1.4700311932731827
10.87632751,106.8015213,0.6801401253866326
10.87630177,106.8015289,2.1432575340932223
10.87627506,106.8015366,0.5847286677976413
10.87624645,106.8015442,1.9545604009230073
10.87621117,106.8015366,1.3037842650424667
10.87616825,106.8015366,2.019863199169882
10.87612057,106.8015366,1.8357308291651055
10.87606907,106.8015366,1.8341069551658864
10.87601566,106.8015366,1.9588152766599538
10.87596416,106.8015289,2.1221696603321343
10.87591553,106.8015289,2.0688372246028326
10.8758688,106.8015289,2.04160184758574
10.87582588,106.8015213,2.3180862111713982
10.8757906,106.8015213,2.182271288486565
10.87576008,106.8015213,1.8378477632987558
10.87572956,106.8015137,1.2613379990488265
10.87570095,106.8015137,1.223147982543322
10.87566853,106.801506,1.7209417453292806
10.87563324,106.801506,-0.5656977246522416
10.87559414,106.801506,1.6698032979199262
10.87555122,106.8014984,1.71282284088128
10.87550545,106.8014908,1.5520698795127374
10.87545681,106.8014755,1.6951980221198018
10.87540436,106.8014603,1.6081631970466947
10.87535381,106.801445,1.4430235991506561
10.87530708,106.8014221,1.774705392727141
10.87526417,106.8014069,1.834130520735277
10.87522793,106.8013992,1.768182143997149
10.87520027,106.8013916,1.7959017973712597
10.87518692,106.8013916,1.9291990910567332
10.87518501,106.801384,1.6920622745638445
10.87518883,106.801384,4.40376253540277
