Time,Latitude,Longitude,az,s,v,IRI
1708513083.33,10.87651459,106.80163703,9.49,0.7055735704195643,11.043759316814953,1.0040421665268013
1708513083.56,10.87651571,106.80163067,10.33,0.7064533034554745,28.258084228869365,0.1673465674443287
1708513083.65,10.87651682,106.8016243,9.68,0.706453300875116,31.79042885709573,0.12390376367198767
1708513083.73,10.87651793,106.80161793,10.18,0.7055735627627365,28.222969426030534,0.16491568544784285
1708513083.82,10.87651905,106.80161157,11.73,0.7064532972811409,6.055312876734281,4.13834550347914
1708513084.24,10.87652016,106.8016052,10.07,0.6954548434994876,27.818220269501705,0.16313368884673654
1708513084.33,10.87652064,106.80159885,10.14,0.6953703898010755,14.725483998932944,0.5860925260621298
1708513084.5,10.87652111,106.8015925,10.38,0.6954548412833311,31.29549770346228,0.1328637465821521
1708513084.58,10.87652159,106.80158615,9.83,0.6954548417448001,27.818146506322044,0.15924653997848506
1708513084.67,10.87652207,106.8015798,9.92,0.6953703849245119,35.76193961564679,0.09721581457528372
1708513084.74,10.87652254,106.80157345,9.59,0.6954548395422143,5.007274844703943,4.794999999999999
1708513085.24,10.87652302,106.8015671,10.42,0.8377944324048476,30.160628329991116,0.20839960250873443
1708513085.34,10.87652223,106.80155947,9.06,0.838997565915033,18.87743510644292,0.46387249768079764
1708513085.5,10.87652143,106.80155183,10.99,0.8377944368044461,33.5118094315298,0.17803766041962604
1708513085.59,10.87652064,106.8015442,9.4,0.8379117582531668,43.09249903419543,0.09212045181329814
1708513085.66,10.87651984,106.80153657,11.62,0.8388804036206793,33.55524814560551,0.18824364095323515
1708513085.75,10.87651905,106.80152893,9.59,0.8379117626706866,6.156086299807057,4.605118179256441
1708513086.24,10.87651825,106.8015213,12.18,0.8333663606957539,30.001217596437822,0.24359953537009457
1708513086.34,10.87651809,106.80151367,10.85,0.8344580878150921,20.026981374750363,0.4882506208421773
1708513086.49,10.87651793,106.80150603,9.32,0.8333663615896635,30.0012176286186,0.1863996444703844
1708513086.59,10.87651777,106.8014984,10.51,0.83334336499452,37.500375428070484,0.13452854525812086
1708513086.67,10.87651762,106.80149077,10.31,0.8344580891297435,37.55064982192876,0.13196774829113567
1708513086.75,10.87651746,106.80148313,10.59,0.8333663628988182,6.000237812871491,5.294999999999999
1708513087.25,10.8765173,106.8014755,10.12,0.7043030471096783,31.693667345372067,0.1295357529298053
1708513087.33,10.87651619,106.80146915,10.13,0.7044987665681718,14.918790714305976,0.5855145255433309
1708513087.5,10.87651507,106.8014628,8.94,0.7043030522150008,31.693667575111792,0.11443178173838532
1708513087.58,10.87651396,106.80145645,10.01,0.704303056314978,28.172074489072223,0.16216254986618875
1708513087.67,10.87651285,106.8014501,9.53,0.7044987726227144,31.70247500185833,0.12198376733409531
1708513087.75,10.87651173,106.80144375,12.38,0.7043030614202991,5.174471370949944,5.944876231407168
1708513088.24,10.87651062,106.8014374,9.25,0.9911468727586786,39.64591271963586,0.14984971418394366
1708513088.33,10.87650887,106.8014285,10.79,0.9911468783512333,20.988983298424092,0.6236625597840612
1708513088.5,10.87650712,106.8014196,10.48,0.9911468839090697,44.601652311358414,0.134143744140747
1708513088.58,10.87650537,106.8014107,10.08,0.9909291826855025,39.63710010584793,0.1632965537114069
1708513088.67,10.87650363,106.8014018,9.03,0.991146895096934,44.601652814812795,0.11558377954112073
1708513088.75,10.87650188,106.8013929,8.77,0.991146900689485,7.136257684964292,4.385
1708513089.25,10.87650013,106.801384,9.54,0.6031498205339983,27.141767808436786,0.1221117670899548
1708513089.33,10.87649931,106.80137854,10.27,0.6019030264244212,12.0380560638943,0.6654964936295471
1708513089.51,10.8764985,106.80137309,11.06,0.6031498237823739,27.141767954613826,0.14156772998059752
1708513089.59,10.87649768,106.80136763,9.21,0.6031498254030778,27.141687138937403,0.11788847781420488
1708513089.67,10.87649686,106.80136217,11.01,0.6031498285310045,27.14176816830241,0.14092773120130003
1708513089.75,10.87649604,106.80135671,9.94,0.6019030313428411,27.085662241328272,0.12723175732433448
1708513089.83,10.87649523,106.80135126,10.86,0.6031498302454243,5.295948620313687,3.6511335286790536
1708513090.24,10.87649441,106.8013458,9.26,0.9775813588638356,43.99120310215315,0.11852777392588905
1708513090.32,10.87649346,106.8013369,10.76,0.9777021400446397,19.55403554882222,0.6972485171814923
1708513090.5,10.8764925,106.801328,10.1,0.9775813635096992,43.991203311217205,0.1292797534180863
1708513090.58,10.87649155,106.8013191,10.58,0.9775813666068893,43.99107234685385,0.13542454888971633
1708513090.66,10.8764906,106.8013102,11.03,0.977702149290836,39.108123268046164,0.1786856591836647
1708513090.75,10.87648964,106.8013013,10.48,0.977581374338157,7.03858589523473,5.24
1708513091.25,10.87648869,106.8012924,8.23,0.8721999649120478,39.24903585183959,0.10534379907236142
1708513091.33,10.87648637,106.80128477,9.62,0.8718717348149374,17.43742822922141,0.6233764623871706
1708513091.51,10.87648406,106.80127714,10.03,0.8721999772699081,39.24903640794383,0.12838375512706987
1708513091.59,10.87648174,106.80126951,10.31,0.8711569243770819,44.802246242031636,0.10103849555267061
1708513091.66,10.87647942,106.80126189,9.64,0.872199991136814,39.24903703195519,0.12339176464854973
1708513091.74,10.8764771,106.80125426,8.95,0.8718717595666533,31.38741327776942,0.17899965858475747
1708513091.84,10.87647479,106.80124663,10.57,0.872200002012304,7.849798146573015,3.382401612854196
1708513092.24,10.87647247,106.801239,6.77,0.876584259654417,35.06340382524435,0.10967379081354578
1708513092.33,10.87647002,106.80123137,10.52,0.8765842661060023,17.531678820087674,0.6816965056458458
1708513092.51,10.87646757,106.80122374,16.66,0.8765842727224543,45.08151987595673,0.16326768859115193
1708513092.58,10.87646512,106.80121611,7.35,0.8758930668681628,39.41510813206769,0.09408038131752505
1708513092.66,10.87646266,106.80120849,5.72,0.8765842857071311,39.44633047577315,0.07321586035162911
1708513092.74,10.87646021,106.80120086,13.53,0.8765842922136667,35.06340512761559,0.2191855819360819
1708513092.83,10.87645776,106.80119323,19.67,0.8765842986652448,7.696836133097895,6.613056768795306
1708513093.24,10.87645531,106.8011856,21.91,0.839846444872983,33.593889832549245,0.35494132300218434
1708513093.33,10.87645436,106.80117797,8.97,0.8399870318959157,16.799734407344616,0.5812564311447944
1708513093.51,10.8764534,106.80117034,9.37,0.8398464501673085,37.79312629986278,0.11993577124034344
1708513093.59,10.87645245,106.80116271,9.32,0.8389039282306588,37.7506002666016,0.11929648352099775
1708513093.67,10.87645149,106.80115509,10.3,0.8398464554616333,37.793126538107614,0.13183974853527616
1708513093.75,10.87645054,106.80114746,11.24,0.8399870425052649,37.799452961104386,0.14387172558606834
1708513093.83,10.87644958,106.80113983,10.25,0.8398464607337153,7.374260062691603,3.4460514428140243
1708513094.24,10.87644863,106.8011322,11.4,0.7299871543994345,29.19951402280396,0.18467964775102244
1708513094.33,10.87644727,106.80112566,9.85,0.7312863035585172,15.486055948931508,0.5693305110169604
1708513094.5,10.8764459,106.80111911,9.81,0.7299871607957626,29.199514278657325,0.15892169688048513
1708513094.59,10.87644454,106.80111257,10.02,0.7299871639455787,37.54210493820937,0.09819648161374973
1708513094.66,10.87644318,106.80110603,9.61,0.7299871671686595,32.84945385027012,0.12300776538097126
1708513094.74,10.87644182,106.80109949,10.13,0.7312863163072296,32.90791561725926,0.12966375268566482
1708513094.82,10.87644045,106.80109294,10.24,0.7299871735649845,6.257031779667391,3.6126733125001196
1708513095.24,10.87643909,106.8010864,10.84,0.6062727733114773,21.82584065395685,0.21679958648701358
1708513095.34,10.87644018,106.80108096,9.59,0.6073427396723378,13.665204312040762,0.49100852679457485
1708513095.5,10.87644127,106.80107551,9.18,0.6062727690563376,27.282300625964595,0.11750377587901312
1708513095.58,10.87644236,106.80107007,11.34,0.6062727654436544,24.250869502312586,0.18370862292533272
1708513095.67,10.87644345,106.80106463,4.77,0.6062727632807331,27.28230036606214,0.0610558835449774
1708513095.75,10.87644454,106.80105919,11.37,0.6073427326310749,24.293732473551703,0.18419364867799343
1708513095.84,10.87644563,106.80105374,10.77,0.6062727590962937,5.456453530946746,3.4464016433717783
1708513096.24,10.87644672,106.8010483,8.76,0.7450627273271204,29.802537514999408,0.14191172932446988
1708513096.33,10.87644481,106.80104176,9.98,0.7457937101259677,15.793271479544078,0.5768445177613466
1708513096.5,10.87644291,106.80103521,9.1,0.7450627360228325,33.52785509568175,0.11647977783213719
1708513096.58,10.876441,106.80102867,10.47,0.7450627389703661,29.80245903109955,0.1696145751347649
1708513096.67,10.87643909,106.80102213,11.35,0.7450627448423096,33.5278554925586,0.14527972290052274
1708513096.75,10.87643718,106.80101559,10.48,0.7457937276274452,33.56074974926011,0.134143744140747
1708513096.83,10.87643528,106.80100904,10.56,0.7450627535884217,6.542013052226424,3.5502734864503513
1708513097.24,10.87643337,106.8010025,10.39,0.5988271106646427,23.953107270048907,0.16831767895904592
1708513097.33,10.87643269,106.80099706,9.93,0.5999103634077662,12.703978464890119,0.573954515167352
1708513097.5,10.87643201,106.80099161,10.4,0.5988271133522297,30.796852342567487,0.10191980560312004
1708513097.57,10.87643133,106.80098617,9.82,0.5989685337047633,26.95352939382582,0.12569650946096544
1708513097.65,10.87643064,106.80098073,9.39,0.598827117621275,26.947245991853777,0.12019177075206244
1708513097.73,10.87642996,106.80097529,9.07,0.5999103688127763,21.59679387356758,0.181399654007123
1708513097.83,10.87642928,106.80096984,8.82,0.5988271187471642,5.257993112664932,2.9652852415238726
1708513098.24,10.8764286,106.8009644,9.21,0.5585090558949957,22.340383541249828,0.149201715419905
1708513098.33,10.87642526,106.80096058,9.65,0.5569540926048154,8.354311057101738,1.1116800883483906
1708513098.57,10.87642193,106.80095677,10.08,0.5585090627460689,25.13285689038286,0.12902452294974867
1708513098.65,10.87641859,106.80095295,9.79,0.5585090651942213,22.34038391321921,0.15859769749846575
1708513098.74,10.87641525,106.80094913,10.74,0.5569541041965672,25.062958590745424,0.1374717377930938
1708513098.82,10.87641192,106.80094532,11.03,0.5585090733218621,4.675889190254473,4.078895266491034
1708513099.25,10.87640858,106.8009415,10.55,0.38022268814754107,19.554328324619952,0.1033898027993189
1708513099.32,10.8764054,106.80094022,9.96,0.38062546200764774,5.481006652910128,1.245
1708513099.57,10.87640222,106.80093893,11.16,0.3802226894849779,15.208881793941432,0.18079261303762906
1708513099.66,10.87639904,106.80093765,11.0,0.3802226897913692,17.110037358014797,0.14079973144544056
1708513099.74,10.87639586,106.80093637,9.45,0.38062546367549377,17.128162200085598,0.12095976928721938
1708513099.82,10.87639268,106.80093508,9.81,0.3802226912932543,3.338540005137874,3.2981233808785935
1708513100.23,10.8763895,106.8009338,10.46,0.39774565035409537,14.31885706827366,0.2091996009828563
1708513100.33,10.87638609,106.8009349,7.05,0.39668576087803464,8.92542483178479,0.3609603872681703
1708513100.49,10.87638269,106.800936,9.55,0.39774565118251903,15.909841220107714,0.15470970491423372
1708513100.58,10.87637928,106.8009371,10.07,0.3966857620100273,17.850823114724225,0.1288965224309493
1708513100.66,10.87637588,106.8009382,9.56,0.39774565154230934,17.898571388811753,0.1223677666016738
1708513100.74,10.87637247,106.8009393,11.18,0.3966857626721345,17.85087634416835,0.1431037270509114
1708513100.82,10.87636907,106.8009404,11.19,0.39774565270788087,3.4924001219347907,3.762079575130627
1708513101.23,10.87636566,106.8009415,12.75,0.25943814034515855,10.377535510595427,0.20654960603732775
1708513101.32,10.87636471,106.80094367,9.88,0.2598928768581673,5.503611392924563,0.5710645125733572
1708513101.49,10.87636375,106.80094584,9.78,0.2594381417314154,11.674727511801471,0.12518376123058259
1708513101.57,10.8763628,106.80094801,9.74,0.26043587976781934,11.719590839122208,0.12467250531057064
1708513101.65,10.87636185,106.80095019,9.3,0.25943814318241415,11.674727577096478,0.11903977294932702
1708513101.73,10.8763609,106.80095236,10.33,0.25989287954595364,11.695190732970941,0.13222374780285465
1708513101.81,10.87635994,106.80095453,9.77,0.2594381445686704,2.1720399429021024,3.612947121814815
1708513102.24,10.87635899,106.8009567,12.03,0.12342636854006941,4.937059449949572,0.19488562828463157
1708513102.33,10.87635788,106.8009567,9.69,0.12453831774725257,1.8680746919781694,1.1162880887146014
1708513102.57,10.87635676,106.8009567,10.38,0.12342636854006941,5.55417532844511,0.13286453851372926
1708513102.65,10.87635565,106.8009567,4.79,0.12342636871690019,5.554191889150661,0.061311883056696395
1708513102.73,10.87635454,106.8009567,11.16,0.12453831792408335,4.981537467727674,0.1807916551667904
1708513102.82,10.87635342,106.8009567,10.01,0.12342636854006941,1.0837434968921937,3.3653634090310613
1708513103.23,10.87635231,106.8009567,10.29,0.3397088754297703,13.588367976068353,0.16669768204894922
1708513103.32,10.87635406,106.80095925,11.0,0.3397088727170241,5.558871739730412,1.0648002769470397
1708513103.54,10.87635581,106.8009618,10.31,0.3397088728521044,12.22950192823292,0.2062005899433541
1708513103.64,10.87635756,106.80096435,11.38,0.33907315257005977,15.258306417107633,0.14566372216810122
1708513103.72,10.8763593,106.8009669,10.28,0.33970886870624084,15.286913670517782,0.13158374902355716
1708513103.8,10.87636105,106.80096945,8.68,0.33970886874002876,2.7176706619454842,3.5154007450104157
1708513104.25,10.8763628,106.800972,11.69,0.6989461913413498,31.452608605905755,0.14963171459974545
1708513104.33,10.87636201,106.80097835,9.77,0.6990868155105916,10.942227509268275,1.0336661714401314
1708513104.56,10.87636121,106.8009847,10.13,0.6989461950093168,27.957800400130566,0.16410655645799127
1708513104.65,10.87636042,106.80099105,10.47,0.6990868191778206,31.458936864582036,0.13401574438488753
1708513104.73,10.87635962,106.8009974,10.25,0.6989462002389927,31.452609006300065,0.13119974975597867
1708513104.81,10.87635883,106.80100375,8.55,0.6990868213058735,5.852818990658894,3.161790981731491
1708513105.24,10.87635803,106.8010101,10.42,0.885618166312139,39.85285549069098,0.13337574560559004
1708513105.32,10.87636073,106.80101773,9.6,0.8866455515995676,13.299682745511603,1.1059200878906266
1708513105.56,10.87636343,106.80102537,10.55,0.8859957226561601,35.43976882091787,0.1709105795292999
1708513105.65,10.87636614,106.801033,9.88,0.8856181449341135,45.546119461347324,0.09682381532296404
1708513105.72,10.87636884,106.80104063,9.83,0.8866455287902125,39.89908684629394,0.12582376000988005
1708513105.8,10.87637154,106.80104827,9.05,0.8856181308594681,7.245965582901383,3.5041609114075305
1708513106.24,10.87637424,106.8010559,10.55,0.8379121627543102,37.70608328326716,0.13503974243176348
1708513106.32,10.87637504,106.80106353,9.85,0.8388808058711238,13.130307176936135,1.0421301728439405
1708513106.55,10.87637583,106.80107117,10.02,0.8379121583368483,33.51642950901526,0.16232455041550564
1708513106.64,10.87637663,106.8010788,8.57,0.8377948369814979,37.70080361845553,0.10969579077158415
1708513106.72,10.87637742,106.80108643,10.46,0.8389979665290843,33.55995066642639,0.1694516767961136
1708513106.81,10.87637822,106.80109407,8.95,0.8377948325819575,7.01409518384576,3.30971102766045
1708513107.24,10.87637901,106.8011017,10.8,1.302210802284288,58.5995419876711,0.1382397363282507
1708513107.32,10.87638235,106.80111313,10.89,1.3032574483291262,19.54886094813495,1.2545280997009298
1708513107.56,10.87638569,106.80112457,8.25,1.3022107755360608,58.599366144113034,0.1056004280094669
1708513107.64,10.87638903,106.801136,12.72,1.3018940700109425,58.58528902177787,0.1628156894532731
1708513107.72,10.87639236,106.80114743,8.63,1.3032574080828538,58.646639293522064,0.1104637893067411
1708513107.8,10.8763957,106.80115887,10.41,1.3022107354285908,10.417684779531125,4.216050893497515
1708513108.25,10.87639904,106.8011703,9.99,0.9513571033886123,42.811110480344084,0.12787175610363194
1708513108.33,10.87640317,106.80117793,8.74,0.9528502806101409,14.29275364120911,1.0068480800170914
1708513108.57,10.87640731,106.80118557,9.28,0.9513570832373842,48.92681572585751,0.09094444604546878
1708513108.64,10.87641144,106.8011932,9.96,0.95135707313132,38.054319216679666,0.1613516922456302
1708513108.73,10.87641557,106.80120083,12.54,0.9528502502355648,42.87830215253591,0.16051169384780223
1708513108.81,10.87641971,106.80120847,9.93,0.9513570528093515,7.964848507913171,3.6721151401863983
1708513109.24,10.87642384,106.8012161,9.97,1.2780117608593038,57.51058408503563,0.12761575659191296
1708513109.32,10.87642622,106.80122755,9.63,1.2782424719974248,18.40669159676292,1.2037499999999999
1708513109.57,10.87642861,106.801239,12.22,1.2780117427739608,51.120383040387146,0.19796467126521744
1708513109.66,10.87643099,106.80125045,13.81,1.2780117330110277,57.51058283186202,0.17676766284195763
1708513109.74,10.87643337,106.8012619,11.42,1.2782424427096633,57.52096477820161,0.1461757211915392
1708513109.82,10.87643576,106.80127335,11.02,1.2780117134075175,10.456458113508479,4.266945109802317
1708513110.26,10.87643814,106.8012848,7.64,0.9725085998886743,43.76292873057149,0.09779181347665143
1708513110.34,10.87643846,106.8012937,9.23,0.9725085988529131,14.587628403133424,1.0632960845031756
1708513110.58,10.87643878,106.8013026,11.06,0.972508597797742,38.90027795956125,0.17917260754446032
1708513110.67,10.8764391,106.8013115,10.01,0.9724685473760246,43.76112636578338,0.1281277556153509
1708513110.75,10.87643941,106.8013204,9.43,0.9725085973030695,50.01477555910761,0.09241382373436749
1708513110.82,10.87643973,106.8013293,9.7,0.9725085947036181,8.335786440388071,3.422161243286246
1708513111.24,10.87644005,106.8013382,9.73,0.8482140724922818,38.169669663586305,0.12454376245128514
1708513111.32,10.87643862,106.80134583,9.59,0.8492867162032394,12.229728713326647,1.1987499999999998
1708513111.57,10.87643719,106.80135347,10.13,0.8482140803748429,33.92850569189243,0.16410655645799127
1708513111.66,10.87643576,106.8013611,10.67,0.848214084299548,38.16967019491379,0.13657573950207733
1708513111.74,10.87643433,106.80136873,9.47,0.8492867295176773,33.97150157845564,0.15341370738615637
1708513111.83,10.8764329,106.80137637,10.47,0.8482140921489568,7.447731932908012,3.52001547378174
1708513112.24,10.87643147,106.801384,13.81,0.8972917150242008,40.37816568370859,0.17676766284195763
1708513112.32,10.87642845,106.80139162,9.66,0.8962791953842815,12.906420413533654,1.2075
