Time,Latitude,Longitude,az,s,v,h,Vh,IRI
1708512631.24,10.87347698,106.8018188,10.15,0.15698901570322982,7.064512443889418,0.0649598760986919,0.0649598760986919
1708512631.32,10.873477617,106.801820083,10.64,0.15703636986532654,2.355545454378931,0.6128640487060557,0.5479041726073638
1708512631.56,10.873478253,106.801821367,9.72,0.15698901639492593,7.064491421170611,0.06220825213648596,0.5506557965695698
1708512631.64,10.87347889,106.80182265,10.12,0.15698901490259876,7.0645124078609856,0.06476787646490265,0.002559624328416686
1708512631.72,10.873479527,106.801823933,9.81,0.15703636906368867,7.066643347142254,0.06278388024908055,0.001983996215822098
1708512631.8,10.873480163,106.801825217,10.23,0.15698901559429476,1.3143264381365243,1.8915275873165587,1.8287437070674781
1708512632.23,10.8734808,106.8018265,10.2,0.17657754350808297,7.063108476228466,0.08261984241493109,1.8089077449016275
1708512632.32,10.873482388,106.8018265,9.64,0.1766887384111182,3.7416421930316512,0.27859625006109134,0.19597640764616026
1708512632.49,10.873483977,106.8018265,9.59,0.17657754350808297,7.945997035757024,0.06137588293462613,0.2172203671264652
1708512632.57,10.873485565,106.8018265,9.98,0.17657754350808297,7.94597335488848,0.06387225888087755,0.0024963759462514196
1708512632.65,10.873487153,106.8018265,10.3,0.1766887384111182,7.067556276591629,0.08342984086997944,0.019557581989101888
1708512632.74,10.873488742,106.8018265,10.42,0.17657754350808297,1.246429742188194,2.71024189863968,2.6268120577697003
1708512633.25,10.87349033,106.8018265,10.07,0.21215992025991337,9.547205516620796,0.06444787707525394,2.645794021564426
1708512633.33,10.873492238,106.8018265,10.11,0.21227111498611784,4.495151005865996,0.29217926225286645,0.2277313851776125
1708512633.5,10.873494147,106.8018265,9.84,0.2121599200830826,9.547205508663405,0.06297587988286978,0.22920338236999666
1708512633.58,10.873496055,106.8018265,9.82,0.21215991990625183,9.547177047874051,0.06284825473048272,0.00012762515238705363
1708512633.66,10.873497963,106.8018265,10.45,0.21227111498611784,9.552209284071962,0.06687987243658428,0.0040316177061015535
1708512633.74,10.873499872,106.8018265,9.81,0.2121599200830826,1.5587259131304667,2.3553810916843427,2.2885012192477583
1708512634.23,10.87350178,106.8018265,9.91,0.3475106009110707,13.900437292932862,0.0802708468952909,2.275110244789052
1708512634.32,10.87350464,106.801825217,10.12,0.347554639174712,6.951090205520162,0.3278882432098839,0.247617396314593
